LineId,Label,Timestamp,Date,User,Month,Day,Time,Location,Component,PID,Content,EventId,EventTemplate,ParameterList
131,-,1131543168,2005.11.09,aadmin1,Nov,10,05:32:48,src@aadmin1,in.tftpd,10944,tftp: client does not accept options,c89a99ae,tftp: client does not accept options,[]
132,-,1131543911,2005.11.09,tbird-admin1,Nov,10,05:45:11,local@tbird-admin1,postfix/postdrop,21785,warning: unable to look up public/pickup: No such file or directory,25be66dc,warning: unable to look up public/pickup: No such file or directory,[]
133,-,1131543997,2005.11.09,tbird-admin1,Nov,10,05:46:37,local@tbird-admin1,postfix/postdrop,21818,warning: unable to look up public/pickup: No such file or directory,25be66dc,warning: unable to look up public/pickup: No such file or directory,[]
134,-,1131543998,2005.11.09,tbird-admin1,Nov,10,05:46:38,local@tbird-admin1,postfix/postdrop,21821,warning: unable to look up public/pickup: No such file or directory,25be66dc,warning: unable to look up public/pickup: No such file or directory,[]
135,-,1131544583,2005.11.09,aadmin1,Nov,10,05:56:23,src@aadmin1,in.tftpd,18849,tftp: client does not accept options,c89a99ae,tftp: client does not accept options,[]
136,-,1131544709,2005.11.09,tbird-admin1,Nov,10,05:58:29,local@tbird-admin1,postfix/postdrop,22089,warning: unable to look up public/pickup: No such file or directory,25be66dc,warning: unable to look up public/pickup: No such file or directory,[]
137,-,1131545711,2005.11.09,tbird-admin1,Nov,10,06:15:11,local@tbird-admin1,postfix/postdrop,22711,warning: unable to look up public/pickup: No such file or directory,25be66dc,warning: unable to look up public/pickup: No such file or directory,[]
138,-,1131545712,2005.11.09,tbird-admin1,Nov,10,06:15:12,local@tbird-admin1,postfix/postdrop,22714,warning: unable to look up public/pickup: No such file or directory,25be66dc,warning: unable to look up public/pickup: No such file or directory,[]
139,-,1131545989,2005.11.09,aadmin1,Nov,10,06:19:49,src@aadmin1,in.tftpd,26753,tftp: client does not accept options,c89a99ae,tftp: client does not accept options,[]
140,-,1131547408,2005.11.09,aadmin1,Nov,10,06:43:28,src@aadmin1,in.tftpd,5303,tftp: client does not accept options,c89a99ae,tftp: client does not accept options,[]
141,-,1131563432,2005.11.09,aadmin1,Nov,9,11:10:32,src@aadmin1,syslog-ng,1476,"Connection broken to AF_INET(tbird-admin1:7175), reopening in 60 seconds",668ba66e,Connection broken to <*> reopening in 60 seconds,"['AF_INET(tbird-admin1:7175),']"
142,-,1131563432,2005.11.09,badmin2,Nov,9,11:10:32,src@badmin2,syslog-ng,1479,"Connection broken to AF_INET(tbird-admin1:7175), reopening in 60 seconds",668ba66e,Connection broken to <*> reopening in 60 seconds,"['AF_INET(tbird-admin1:7175),']"
143,-,1131563432,2005.11.09,dadmin1,Nov,9,11:10:32,src@dadmin1,syslog-ng,1457,"Connection broken to AF_INET(tbird-admin1:7175), reopening in 60 seconds",668ba66e,Connection broken to <*> reopening in 60 seconds,"['AF_INET(tbird-admin1:7175),']"
144,-,1131563432,2005.11.09,tbird-sm1,Nov,9,11:10:32,src@tbird-sm1,syslog-ng,16871,"Connection broken to AF_INET(tbird-admin1:511), reopening in 60 seconds",668ba66e,Connection broken to <*> reopening in 60 seconds,"['AF_INET(tbird-admin1:511),']"
145,-,1131563433,2005.11.09,badmin1,Nov,9,11:10:33,src@badmin1,syslog-ng,1481,"Connection broken to AF_INET(tbird-admin1:7175), reopening in 60 seconds",668ba66e,Connection broken to <*> reopening in 60 seconds,"['AF_INET(tbird-admin1:7175),']"
146,-,1131563433,2005.11.09,cadmin1,Nov,9,11:10:33,src@cadmin1,syslog-ng,1442,"Connection broken to AF_INET(tbird-admin1:7175), reopening in 60 seconds",668ba66e,Connection broken to <*> reopening in 60 seconds,"['AF_INET(tbird-admin1:7175),']"
147,-,1131563433,2005.11.09,dadmin1,Nov,9,11:10:33,src@dadmin1,sendmail,8852,My unqualified host name (dadmin1) unknown; sleeping for retry,545ada7a,My unqualified host name (dadmin1) unknown; sleeping for retry,[]
148,-,1131563434,2005.11.09,bn508,Nov,9,11:10:34,bn508/bn508,ntpd,29337,"synchronized to 10.100.18.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.18.250,', '3']"
149,-,1131563436,2005.11.09,cn96,Nov,9,11:10:36,cn96/cn96,ntpd,19219,"synchronized to 10.100.20.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.20.250,', '3']"
150,-,1131563436,2005.11.09,dadmin4,Nov,9,11:10:36,src@dadmin4,syslog-ng,1457,"Connection broken to AF_INET(tbird-admin1:7175), reopening in 60 seconds",668ba66e,Connection broken to <*> reopening in 60 seconds,"['AF_INET(tbird-admin1:7175),']"
151,-,1131563436,2005.11.09,tbird-sm1,Nov,9,11:10:36,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1455]: No topology change,eb0cfa2a,[ib_sm_sweep.c:1455]: No topology change,[]
152,-,1131563436,2005.11.09,tbird-sm1,Nov,9,11:10:36,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1482]: No configuration change required,9db750e6,[ib_sm_sweep.c:1482]: No configuration change required,[]
153,-,1131563437,2005.11.09,cadmin3,Nov,9,11:10:37,src@cadmin3,syslog-ng,1474,"Connection broken to AF_INET(tbird-admin1:7175), reopening in 60 seconds",668ba66e,Connection broken to <*> reopening in 60 seconds,"['AF_INET(tbird-admin1:7175),']"
154,-,1131563437,2005.11.09,cadmin4,Nov,9,11:10:37,src@cadmin4,syslog-ng,1478,"Connection broken to AF_INET(tbird-admin1:7175), reopening in 60 seconds",668ba66e,Connection broken to <*> reopening in 60 seconds,"['AF_INET(tbird-admin1:7175),']"
155,-,1131563439,2005.11.09,cadmin2,Nov,9,11:10:39,src@cadmin2,syslog-ng,1480,"Connection broken to AF_INET(tbird-admin1:7175), reopening in 60 seconds",668ba66e,Connection broken to <*> reopening in 60 seconds,"['AF_INET(tbird-admin1:7175),']"
156,-,1131563441,2005.11.09,badmin3,Nov,9,11:10:41,src@badmin3,syslog-ng,1484,"Connection broken to AF_INET(tbird-admin1:7175), reopening in 60 seconds",668ba66e,Connection broken to <*> reopening in 60 seconds,"['AF_INET(tbird-admin1:7175),']"
157,-,1131563441,2005.11.09,cn822,Nov,9,11:10:41,cn822/cn822,ntpd,28661,"synchronized to 10.100.18.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.18.250,', '3']"
158,-,1131563442,2005.11.09,cn1011,Nov,9,11:10:42,cn1011/cn1011,ntpd,19603,"synchronized to 10.100.22.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.22.250,', '3']"
159,-,1131563442,2005.11.09,cn1015,Nov,9,11:10:42,cn1015/cn1015,ntpd,19637,"synchronized to 10.100.18.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.18.250,', '3']"
160,-,1131563442,2005.11.09,cn114,Nov,9,11:10:42,cn114/cn114,ntpd,20519,"synchronized to 10.100.20.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.20.250,', '3']"
161,-,1131563443,2005.11.09,aadmin1,Nov,9,11:10:43,src@aadmin1,sshd(pam_unix),30059,session opened for user root by (uid=0),2adbb5c6,session opened for user root by <*>,['(uid=0)']
162,-,1131563443,2005.11.09,aadmin1,Nov,9,11:10:43,src@aadmin1,sshd,30057,Accepted publickey for root from ::ffff:10.100.4.251 port 35558 ssh2,dacd011d,Accepted publickey for root from ::ffff:<*> port <*> ssh2,"['10.100.4.251', '35558']"
163,-,1131563443,2005.11.09,aadmin1,Nov,9,11:10:43,src@aadmin1,xinetd,18274,START: rsync pid=30054 from=10.100.4.251,a91e1952,START: <*> <*> from=<*>,"['rsync pid=30054', '10.100.4.251']"
164,-,1131563443,2005.11.09,aadmin1,Nov,9,11:10:43,src@aadmin1,xinetd,18274,START: rsync pid=30055 from=10.100.4.251,a91e1952,START: <*> <*> from=<*>,"['rsync pid=30055', '10.100.4.251']"
165,-,1131563443,2005.11.09,aadmin1,Nov,9,11:10:43,src@aadmin1,xinetd,18274,START: rsync pid=30056 from=10.100.4.251,a91e1952,START: <*> <*> from=<*>,"['rsync pid=30056', '10.100.4.251']"
166,-,1131563443,2005.11.09,#1#,Nov,9,11:10:43,#1#/#1#,logger,,Kickstart Install: Torque Mom and Maui speconf Tree,41f5477e,Kickstart Install: Torque Mom and Maui speconf Tree,[]
167,-,1131563443,2005.11.09,#1#,Nov,9,11:10:43,#1#/#1#,logger,,Kickstart: configure services,e72b9d1c,Kickstart: configure services,[]
168,-,1131563444,2005.11.09,#1#,Nov,9,11:10:44,#1#/#1#,logger,,Kickstart Install: Prepare speconf_sync to work,877055b5,Kickstart Install: Prepare speconf_sync to work,[]
169,-,1131563444,2005.11.09,#1#,Nov,9,11:10:44,#1#/#1#,logger,,Kickstart: setup firstboot,d4c8f7e8,Kickstart: setup firstboot,[]
170,-,1131563444,2005.11.09,#1#,Nov,9,11:10:44,#1#/#1#,logger,,Kickstart: setup firstboot for ganglia client software,5d8891b0,Kickstart: setup firstboot for <*> <*> <*>,"['ganglia', 'client software']"
171,-,1131563444,2005.11.09,#1#,Nov,9,11:10:44,#1#/#1#,userhelper,14865,pam_timestamp: updated timestamp file `/var/run/sudo/root/console',99faeab9,pam_timestamp: updated timestamp file `/var/run/sudo/root/console',[]
172,-,1131563444,2005.11.09,#1#,Nov,9,11:10:44,#1#/#1#,userhelper,14866,running '/usr/sbin/up2date --nox -i ganglia-gmond' with root privileges on behalf of 'root',f5aa81fa,running '/usr/sbin/up2date --nox -i <*> with root privileges on behalf of 'root',"[""ganglia-gmond'""]"
173,-,1131563444,2005.11.09,cn16,Nov,9,11:10:44,cn16/cn16,ntpd,15426,"synchronized to 10.100.16.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.16.250,', '3']"
174,-,1131563445,2005.11.09,cn744,Nov,9,11:10:45,cn744/cn744,ntpd,28337,"synchronized to 10.100.22.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.22.250,', '3']"
175,-,1131563446,2005.11.09,tbird-sm1,Nov,9,11:10:46,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,1cfe3a76,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,[]
176,-,1131563447,2005.11.09,#1#,Nov,9,11:10:47,#1#/#1#,gmond,,gmond startup succeeded,fcc7ce1e,gmond <*> succeeded,['startup']
177,-,1131563448,2005.11.09,#1#,Nov,9,11:10:48,#1#/#1#,gmond,,gmond shutdown succeeded,fcc7ce1e,gmond <*> succeeded,['shutdown']
178,-,1131563448,2005.11.09,#1#,Nov,9,11:10:48,#1#/#1#,logger,,Kickstart Install: Setup to become a Tbird login,f3f66216,Kickstart Install: Setup to become a Tbird login,[]
179,-,1131563448,2005.11.09,#1#,Nov,9,11:10:48,#1#/#1#,logger,,Kickstart Install: tbird kernel package,a26fdf53,Kickstart Install: tbird kernel package,[]
180,-,1131563448,2005.11.09,#1#,Nov,9,11:10:48,#1#/#1#,logger,,Kickstart: setup firstboot for tbird panasas env,5d8891b0,Kickstart: setup firstboot for <*> <*> <*>,"['tbird', 'panasas env']"
181,-,1131563448,2005.11.09,cn747,Nov,9,11:10:48,cn747/cn747,ntpd,29165,"synchronized to 10.100.20.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.20.250,', '3']"
182,-,1131563448,2005.11.09,cn993,Nov,9,11:10:48,cn993/cn993,ntpd,19213,"synchronized to 10.100.20.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.20.250,', '3']"
183,-,1131563449,2005.11.09,cn2,Nov,9,11:10:49,cn2/cn2,ntpd,14579,"synchronized to 10.100.18.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.18.250,', '3']"
184,-,1131563450,2005.11.09,cn795,Nov,9,11:10:50,cn795/cn795,ntpd,28751,"synchronized to 10.100.18.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.18.250,', '3']"
185,-,1131563450,2005.11.09,tbird-sm1,Nov,9,11:10:50,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1455]: No topology change,eb0cfa2a,[ib_sm_sweep.c:1455]: No topology change,[]
186,-,1131563450,2005.11.09,tbird-sm1,Nov,9,11:10:50,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1482]: No configuration change required,9db750e6,[ib_sm_sweep.c:1482]: No configuration change required,[]
187,-,1131563451,2005.11.09,bn269,Nov,9,11:10:51,bn269/bn269,ntpd,23830,"synchronized to 10.100.18.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.18.250,', '3']"
188,-,1131563451,2005.11.09,cn27,Nov,9,11:10:51,cn27/cn27,ntpd,15528,"synchronized to 10.100.20.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.20.250,', '3']"
189,-,1131563452,2005.11.09,bn459,Nov,9,11:10:52,bn459/bn459,ntpd,29139,"synchronized to 10.100.18.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.18.250,', '3']"
190,-,1131563452,2005.11.09,bn57,Nov,9,11:10:52,bn57/bn57,ntpd,22475,"synchronized to 10.100.22.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.22.250,', '3']"
191,-,1131563452,2005.11.09,cn27,Nov,9,11:10:52,cn27/cn27,ntpd,15528,"synchronized to 10.100.22.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.22.250,', '3']"
192,-,1131563453,2005.11.09,bn35,Nov,9,11:10:53,bn35/bn35,ntpd,22710,"synchronized to 10.100.10.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.10.250,', '3']"
193,-,1131563453,2005.11.09,bn450,Nov,9,11:10:53,bn450/bn450,ntpd,29785,"synchronized to 10.100.22.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.22.250,', '3']"
194,-,1131563453,2005.11.09,cn230,Nov,9,11:10:53,cn230/cn230,ntpd,10606,"synchronized to 10.100.20.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.20.250,', '3']"
195,-,1131563454,2005.11.09,bn400,Nov,9,11:10:54,bn400/bn400,ntpd,28768,"synchronized to 10.100.20.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.20.250,', '3']"
196,-,1131563454,2005.11.09,bn87,Nov,9,11:10:54,bn87/bn87,ntpd,22630,"synchronized to 10.100.22.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.22.250,', '3']"
197,-,1131563456,2005.11.09,cn96,Nov,9,11:10:56,cn96/cn96,ntpd,19219,"synchronized to 10.100.22.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.22.250,', '3']"
198,-,1131563457,2005.11.09,an344,Nov,9,11:10:57,an344/an344,ntpd,2257,kernel time sync enabled 0001,99132f5d,kernel time sync <*> <*>,['enabled 0001']
199,-,1131563458,2005.11.09,cn603,Nov,9,11:10:58,cn603/cn603,ntpd,19182,"synchronized to 10.100.20.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.20.250,', '3']"
200,-,1131563460,2005.11.09,tbird-sm1,Nov,9,11:11:00,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,1cfe3a76,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,[]
201,-,1131563461,2005.11.09,tbird-admin1,Nov,9,11:11:01,local@tbird-admin1,mysql_install_db,,Installing all prepared tables,d96740f1,Installing all prepared tables,[]
202,-,1131563461,2005.11.09,tbird-admin1,Nov,9,11:11:01,local@tbird-admin1,nfs,,Starting NFS services: succeeded,75d40ea8,Starting NFS services: succeeded,[]
